 Date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close
8/21/2018,"1,190.47","1,188.40","1,196.30","1,196.30","1,196.30"
8/20/2018,"1,184.12","1,182.68","1,190.74","1,190.54","1,190.54"
8/17/2018,"1,187.15","1,187.15","1,187.15","1,187.15","1,187.15"
8/16/2018,"1,187.15","1,187.15","1,187.15","1,187.15","1,187.15"
8/15/2018,"1,194.11","1,187.10","1,194.65","1,187.15","1,187.15"
8/14/2018,"1,193.82","1,192.87","1,198.31","1,194.06","1,194.06"
8/13/2018,"1,211.43","1,192.05","1,213.59","1,193.84","1,193.84"
8/10/2018,"1,212.24","1,206.65","1,216.70","1,211.79","1,211.79"
8/9/2018,"1,213.66","1,211.30","1,216.80","1,212.30","1,212.30"
8/8/2018,"1,210.92","1,207.00","1,215.57","1,213.60","1,213.60"
8/7/2018,"1,207.34","1,207.34","1,215.57","1,210.73","1,210.73"
8/6/2018,"1,213.49","1,206.94","1,217.59","1,207.31","1,207.31"
8/3/2018,"1,207.87","1,204.92","1,219.50","1,213.40","1,213.40"
8/2/2018,"1,216.03","1,207.66","1,220.71","1,207.90","1,207.90"
8/1/2018,"1,223.87","1,216.00","1,224.60","1,216.40","1,216.40"
7/31/2018,"1,221.56","1,215.80","1,227.55","1,224.10","1,224.10"
7/30/2018,"1,223.02","1,219.40","1,224.70","1,221.57","1,221.57"
7/27/2018,"1,222.76","1,218.08","1,226.72","1,223.05","1,223.05"
7/26/2018,"1,231.65","1,222.74","1,234.72","1,223.05","1,223.05"
7/25/2018,"1,224.45","1,223.75","1,233.98","1,231.70","1,231.70"
7/24/2018,"1,224.64","1,219.10","1,229.19","1,224.63","1,224.63"
7/23/2018,"1,231.77","1,222.72","1,234.70","1,224.70","1,224.70"
7/20/2018,"1,222.65","1,216.40","1,231.78","1,231.69","1,231.69"
7/19/2018,"1,227.62","1,212.80","1,228.44","1,222.99","1,222.99"
7/18/2018,"1,227.66","1,221.83","1,229.09","1,227.64","1,227.64"
7/17/2018,"1,241.11","1,226.60","1,244.87","1,227.45","1,227.45"
7/16/2018,"1,240.86","1,238.61","1,245.40","1,240.98","1,240.98"
7/13/2018,"1,247.04","1,237.92","1,247.91","1,241.23","1,241.23"
7/12/2018,"1,242.33","1,241.40","1,248.30","1,247.14","1,247.14"
7/11/2018,"1,255.69","1,241.73","1,256.86","1,242.25","1,242.25"
7/10/2018,"1,257.73","1,247.81","1,260.21","1,256.10","1,256.10"
7/9/2018,"1,254.96","1,254.96","1,265.80","1,257.62","1,257.62"
7/6/2018,"1,257.83","1,253.16","1,258.47","1,254.81","1,254.81"
7/5/2018,"1,257.07","1,251.60","1,259.10","1,257.40","1,257.40"
7/4/2018,"1,252.89","1,252.21","1,260.91","1,257.07","1,257.07"
7/3/2018,"1,241.77","1,238.12","1,256.80","1,252.99","1,252.99"
7/2/2018,"1,252.93","1,240.18","1,254.04","1,241.71","1,241.71"
6/29/2018,"1,248.23","1,246.78","1,255.10","1,252.96","1,252.96"
6/28/2018,"1,252.12","1,246.10","1,253.90","1,248.36","1,248.36"
6/27/2018,"1,258.90","1,251.74","1,259.57","1,251.95","1,251.95"
6/26/2018,"1,265.53","1,255.10","1,267.40","1,258.61","1,258.61"
6/25/2018,"1,269.49","1,265.02","1,272.16","1,265.61","1,265.61"
6/22/2018,"1,267.46","1,267.04","1,270.64","1,269.40","1,269.40"
6/21/2018,"1,267.88","1,262.19","1,270.05","1,267.50","1,267.50"
6/20/2018,"1,274.60","1,267.84","1,275.71","1,267.84","1,267.84"
6/19/2018,"1,278.53","1,270.60","1,283.99","1,274.66","1,274.66"
6/18/2018,"1,279.75","1,277.70","1,282.45","1,278.44","1,278.44"
6/15/2018,"1,302.26","1,275.87","1,303.09","1,280.14","1,280.14"
6/14/2018,"1,299.67","1,297.90","1,308.41","1,302.42","1,302.42"
6/13/2018,"1,295.90","1,293.28","1,300.64","1,299.61","1,299.61"
6/12/2018,"1,300.38","1,294.87","1,300.38","1,295.68","1,295.68"
6/11/2018,"1,299.05","1,294.70","1,301.93","1,300.44","1,300.44"
6/8/2018,"1,297.19","1,294.36","1,300.10","1,298.97","1,298.97"
6/7/2018,"1,296.35","1,296.27","1,301.48","1,296.91","1,296.91"
6/6/2018,"1,296.10","1,294.50","1,301.10","1,296.72","1,296.72"
6/5/2018,"1,292.07","1,290.55","1,299.79","1,296.52","1,296.52"
6/4/2018,"1,293.27","1,290.97","1,297.70","1,292.05","1,292.05"
6/1/2018,"1,298.50","1,291.80","1,300.20","1,293.53","1,293.53"
5/31/2018,"1,301.44","1,298.30","1,306.32","1,298.30","1,298.30"
5/30/2018,"1,298.87","1,296.22","1,303.28","1,301.83","1,301.83"
5/29/2018,"1,298.10","1,294.87","1,304.90","1,299.07","1,299.07"
5/28/2018,"1,301.60","1,296.15","1,301.60","1,298.10","1,298.10"
5/25/2018,"1,304.92","1,300.00","1,307.54","1,301.24","1,301.24"
5/24/2018,"1,293.34","1,293.10","1,306.24","1,304.37","1,304.37"
5/23/2018,"1,291.25","1,288.80","1,297.36","1,293.39","1,293.39"
5/22/2018,"1,292.71","1,288.60","1,295.55","1,291.31","1,291.31"
5/21/2018,"1,300.31","1,282.59","1,300.31","1,292.63","1,292.63"
5/18/2018,"1,290.98","1,286.41","1,294.00","1,292.70","1,292.70"
5/17/2018,"1,290.90","1,286.29","1,294.27","1,290.97","1,290.97"
5/16/2018,"1,290.62","1,287.04","1,296.29","1,290.73","1,290.73"
5/15/2018,"1,313.47","1,288.90","1,314.79","1,291.10","1,291.10"
5/14/2018,"1,318.22","1,313.22","1,322.12","1,313.44","1,313.44"
5/11/2018,"1,321.31","1,318.21","1,325.75","1,318.21","1,318.21"
5/10/2018,"1,312.69","1,311.30","1,322.75","1,321.10","1,321.10"
5/9/2018,"1,314.52","1,304.92","1,316.60","1,312.57","1,312.57"
5/8/2018,"1,314.28","1,306.75","1,316.67","1,314.83","1,314.83"
5/7/2018,"1,315.09","1,310.68","1,318.90","1,314.48","1,314.48"
5/4/2018,"1,312.29","1,308.66","1,315.06","1,314.72","1,314.72"
5/3/2018,"1,304.95","1,304.95","1,317.16","1,312.22","1,312.22"
5/2/2018,"1,304.13","1,304.13","1,312.97","1,304.83","1,304.83"
5/1/2018,"1,315.35","1,302.83","1,316.28","1,303.93","1,303.93"
4/30/2018,"1,323.40","1,310.91","1,324.93","1,315.20","1,315.20"
4/27/2018,"1,316.89","1,316.00","1,325.16","1,323.11","1,323.11"
4/26/2018,"1,323.35","1,316.23","1,325.78","1,317.22","1,317.22"
4/25/2018,"1,330.48","1,319.50","1,331.80","1,323.05","1,323.05"
4/24/2018,"1,324.69","1,322.97","1,332.60","1,330.89","1,330.89"
4/23/2018,"1,335.51","1,322.40","1,335.51","1,324.24","1,324.24"
4/20/2018,"1,345.74","1,335.30","1,346.18","1,335.57","1,335.57"
4/19/2018,"1,349.45","1,341.90","1,354.50","1,345.93","1,345.93"
4/18/2018,"1,347.30","1,342.60","1,354.75","1,349.40","1,349.40"
4/17/2018,"1,345.70","1,338.96","1,349.07","1,347.30","1,347.30"
4/16/2018,"1,345.48","1,340.50","1,350.16","1,345.68","1,345.68"
4/13/2018,"1,335.10","1,335.10","1,346.59","1,345.19","1,345.19"
4/12/2018,"1,353.19","1,334.46","1,353.20","1,335.07","1,335.07"
4/11/2018,"1,339.46","1,339.46","1,364.27","1,353.26","1,353.26"
4/10/2018,"1,336.34","1,331.65","1,342.04","1,339.26","1,339.26"
4/9/2018,"1,333.26","1,327.05","1,337.74","1,336.26","1,336.26"
4/6/2018,"1,326.65","1,321.91","1,334.91","1,332.85","1,332.85"
4/5/2018,"1,333.50","1,323.10","1,334.78","1,326.53","1,326.53"
4/4/2018,"1,332.80","1,331.70","1,347.85","1,333.39","1,333.39"
4/3/2018,"1,341.24","1,329.30","1,342.36","1,332.70","1,332.70"
4/2/2018,"1,325.29","1,320.28","1,344.59","1,341.37","1,341.37"
3/30/2018,"1,325.50","1,320.81","1,325.50","1,320.81","1,320.81"
3/29/2018,"1,325.11","1,321.92","1,328.33","1,325.17","1,325.17"
3/28/2018,"1,344.71","1,323.94","1,346.86","1,325.04","1,325.04"
3/27/2018,"1,353.56","1,340.85","1,356.26","1,344.97","1,344.97"
3/26/2018,"1,347.19","1,343.76","1,355.65","1,353.56","1,353.56"
3/23/2018,"1,328.99","1,328.99","1,349.96","1,347.51","1,347.51"
3/22/2018,"1,332.01","1,325.42","1,333.92","1,328.79","1,328.79"
3/21/2018,"1,311.07","1,310.09","1,336.20","1,332.20","1,332.20"
3/20/2018,"1,316.86","1,307.90","1,318.15","1,311.25","1,311.25"
3/19/2018,"1,313.94","1,308.65","1,319.37","1,316.95","1,316.95"
3/16/2018,"1,316.19","1,309.71","1,321.33","1,313.72","1,313.72"
3/15/2018,"1,324.99","1,315.76","1,327.72","1,316.60","1,316.60"
3/14/2018,"1,326.50","1,322.91","1,329.87","1,324.93","1,324.93"
3/13/2018,"1,323.00","1,317.52","1,328.24","1,326.41","1,326.41"
3/12/2018,"1,323.47","1,315.59","1,323.97","1,322.90","1,322.90"
3/11/2018,"1,323.49","1,323.49","1,323.49","1,323.49","1,323.49"
3/9/2018,"1,322.12","1,315.48","1,324.60","1,323.54","1,323.54"
3/8/2018,"1,325.67","1,319.81","1,328.54","1,322.29","1,322.29"
3/7/2018,"1,334.60","1,323.30","1,340.36","1,325.56","1,325.56"
3/6/2018,"1,320.39","1,320.30","1,338.33","1,334.50","1,334.50"
3/5/2018,"1,322.49","1,317.93","1,327.11","1,320.09","1,320.09"
3/2/2018,"1,317.05","1,315.56","1,324.96","1,322.30","1,322.30"
3/1/2018,"1,318.37","1,304.59","1,320.64","1,317.35","1,317.35"
2/28/2018,"1,318.60","1,316.28","1,321.15","1,318.22","1,318.22"
2/27/2018,"1,333.26","1,314.40","1,336.52","1,318.53","1,318.53"
2/26/2018,"1,328.85","1,326.97","1,340.51","1,333.20","1,333.20"
2/23/2018,"1,331.90","1,326.09","1,332.05","1,329.03","1,329.03"
2/22/2018,"1,324.55","1,321.34","1,331.86","1,331.85","1,331.85"
2/21/2018,"1,329.52","1,323.01","1,335.48","1,324.20","1,324.20"
2/20/2018,"1,346.70","1,328.64","1,347.94","1,329.47","1,329.47"
2/19/2018,"1,347.32","1,346.58","1,351.18","1,346.70","1,346.70"
2/16/2018,"1,353.17","1,345.90","1,361.50","1,347.94","1,347.94"
2/15/2018,"1,350.50","1,348.90","1,355.60","1,353.24","1,353.24"
2/14/2018,"1,329.31","1,322.16","1,355.20","1,350.49","1,350.49"
2/13/2018,"1,322.73","1,322.10","1,330.30","1,329.14","1,329.14"
2/12/2018,"1,316.14","1,315.35","1,325.69","1,322.76","1,322.76"
2/9/2018,"1,318.97","1,311.91","1,322.05","1,315.82","1,315.82"
2/8/2018,"1,318.62","1,307.41","1,321.01","1,318.68","1,318.68"
2/7/2018,"1,324.29","1,312.59","1,331.91","1,318.49","1,318.49"
2/6/2018,"1,339.53","1,320.65","1,345.68","1,324.46","1,324.46"
2/5/2018,"1,334.25","1,329.70","1,339.98","1,339.79","1,339.79"
2/2/2018,"1,348.72","1,328.33","1,349.82","1,332.49","1,332.49"
2/1/2018,"1,345.02","1,337.75","1,351.00","1,348.62","1,348.62"
1/31/2018,"1,338.63","1,336.20","1,346.51","1,345.14","1,345.14"
1/30/2018,"1,340.62","1,334.81","1,347.96","1,338.69","1,338.69"
1/29/2018,"1,350.64","1,338.10","1,351.83","1,340.50","1,340.50"
1/26/2018,"1,348.35","1,345.82","1,356.91","1,350.16","1,350.16"
1/25/2018,"1,358.70","1,344.84","1,365.74","1,348.40","1,348.40"
1/24/2018,"1,341.40","1,339.90","1,360.52","1,358.19","1,358.19"
1/23/2018,"1,333.95","1,332.43","1,341.50","1,341.30","1,341.30"
1/22/2018,"1,331.79","1,329.59","1,335.33","1,333.99","1,333.99"
1/19/2018,"1,326.96","1,326.96","1,337.25","1,331.87","1,331.87"
1/18/2018,"1,326.24","1,325.30","1,332.06","1,327.16","1,327.16"
1/17/2018,"1,338.66","1,327.72","1,343.79","1,327.72","1,327.72"
1/16/2018,"1,340.92","1,332.70","1,342.21","1,338.48","1,338.48"
1/15/2018,"1,337.68","1,336.40","1,344.14","1,340.92","1,340.92"
1/12/2018,"1,322.43","1,321.90","1,339.30","1,338.37","1,338.37"
1/11/2018,"1,316.56","1,316.22","1,323.69","1,322.53","1,322.53"
1/10/2018,"1,312.85","1,309.34","1,325.46","1,316.73","1,316.73"
1/9/2018,"1,320.90","1,309.40","1,320.90","1,312.84","1,312.84"
1/8/2018,"1,319.48","1,315.91","1,322.00","1,320.44","1,320.44"
1/7/2018,"1,319.41","1,319.41","1,319.41","1,319.41","1,319.41"
1/5/2018,"1,322.76","1,315.73","1,323.27","1,320.10","1,320.10"
1/4/2018,"1,313.24","1,306.30","1,325.75","1,322.75","1,322.75"
1/3/2018,"1,317.86","1,309.09","1,321.30","1,313.12","1,313.12"
1/2/2018,"1,302.85","1,302.85","1,318.53","1,317.97","1,317.97"
1/1/2018,"1,302.85","1,302.85","1,302.86","1,302.85","1,302.85"
12/29/2017,"1,295.01","1,294.10","1,307.20","1,302.69","1,302.69"
12/28/2017,"1,287.08","1,287.08","1,295.15","1,294.95","1,294.95"
12/27/2017,"1,282.92","1,281.76","1,288.90","1,287.05","1,287.05"
12/26/2017,"1,274.97","1,273.61","1,283.71","1,282.94","1,282.94"
12/25/2017,"1,275.07","1,274.97","1,275.07","1,274.97","1,274.97"
12/22/2017,"1,266.75","1,265.53","1,275.80","1,275.49","1,275.49"
12/21/2017,"1,265.52","1,263.70","1,268.65","1,266.73","1,266.73"
12/20/2017,"1,261.68","1,261.63","1,267.52","1,265.60","1,265.60"
12/19/2017,"1,261.98","1,259.40","1,264.90","1,261.65","1,261.65"
12/18/2017,"1,255.21","1,253.13","1,263.60","1,262.09","1,262.09"
12/17/2017,"1,255.20","1,255.20","1,255.20","1,255.20","1,255.20"
12/15/2017,"1,252.68","1,252.52","1,261.71","1,255.49","1,255.49"
12/14/2017,"1,255.62","1,250.91","1,258.80","1,252.67","1,252.67"
12/13/2017,"1,244.10","1,240.54","1,256.70","1,255.62","1,255.62"
12/12/2017,"1,241.89","1,236.91","1,246.20","1,244.10","1,244.10"
12/11/2017,"1,248.88","1,240.90","1,251.50","1,242.17","1,242.17"
12/10/2017,"1,248.56","1,248.56","1,248.56","1,248.56","1,248.56"
12/8/2017,"1,247.09","1,244.35","1,251.71","1,248.22","1,248.22"
12/7/2017,"1,263.62","1,242.10","1,264.51","1,242.10","1,242.10"
12/6/2017,"1,265.83","1,263.10","1,268.90","1,263.31","1,263.31"
12/5/2017,"1,276.10","1,262.05","1,277.05","1,265.83","1,265.83"
12/4/2017,"1,280.45","1,272.24","1,280.45","1,276.10","1,276.10"
12/1/2017,"1,274.80","1,272.75","1,288.05","1,280.08","1,280.08"
11/30/2017,"1,283.60","1,270.80","1,285.30","1,274.95","1,274.95"
11/29/2017,"1,293.80","1,282.82","1,296.54","1,283.60","1,283.60"
11/28/2017,"1,294.45","1,291.89","1,296.69","1,293.84","1,293.84"
11/27/2017,"1,288.46","1,287.16","1,298.91","1,294.39","1,294.39"
11/26/2017,"1,288.63","1,288.63","1,288.63","1,288.63","1,288.63"
11/24/2017,"1,291.04","1,287.30","1,293.23","1,288.40","1,288.40"
11/23/2017,"1,292.19","1,287.94","1,292.55","1,290.81","1,290.81"
11/22/2017,"1,280.40","1,279.26","1,294.24","1,292.11","1,292.11"
11/21/2017,"1,276.90","1,276.71","1,284.53","1,280.45","1,280.45"
11/20/2017,"1,294.27","1,275.40","1,294.27","1,276.88","1,276.88"
11/19/2017,"1,294.27","1,294.27","1,294.27","1,294.27","1,294.27"
11/17/2017,"1,278.53","1,278.50","1,296.60","1,294.27","1,294.27"
11/16/2017,"1,278.41","1,275.71","1,281.20","1,278.64","1,278.64"
11/15/2017,"1,280.19","1,277.16","1,288.86","1,278.32","1,278.32"
11/14/2017,"1,278.31","1,271.80","1,283.50","1,280.20","1,280.20"
11/13/2017,"1,275.75","1,274.90","1,279.70","1,278.31","1,278.31"
11/12/2017,"1,275.82","1,275.82","1,275.82","1,275.82","1,275.82"
11/10/2017,"1,285.09","1,274.00","1,286.91","1,275.68","1,275.68"
11/9/2017,"1,281.35","1,280.23","1,288.03","1,285.01","1,285.01"
11/8/2017,"1,275.30","1,275.30","1,286.87","1,281.32","1,281.32"
11/7/2017,"1,282.00","1,273.67","1,282.00","1,275.34","1,275.34"
11/6/2017,"1,269.92","1,266.70","1,282.58","1,281.93","1,281.93"
11/5/2017,"1,269.96","1,269.96","1,269.96","1,269.96","1,269.96"
11/3/2017,"1,276.00","1,266.50","1,278.70","1,270.19","1,270.19"
11/2/2017,"1,274.55","1,274.47","1,283.66","1,276.00","1,276.00"
11/1/2017,"1,271.02","1,268.20","1,280.63","1,274.54","1,274.54"
10/31/2017,"1,276.07","1,268.89","1,277.72","1,271.13","1,271.13"
10/30/2017,"1,274.15","1,269.24","1,278.66","1,276.20","1,276.20"
10/29/2017,"1,274.06","1,274.06","1,274.06","1,274.06","1,274.06"
10/27/2017,"1,267.24","1,265.09","1,273.70","1,273.60","1,273.60"
10/26/2017,"1,277.71","1,265.10","1,282.10","1,265.10","1,265.10"
10/25/2017,"1,276.69","1,271.59","1,279.13","1,277.55","1,277.55"
10/24/2017,"1,282.31","1,274.14","1,283.51","1,276.74","1,276.74"
10/23/2017,"1,280.38","1,272.96","1,284.80","1,284.80","1,284.80"
10/20/2017,"1,289.73","1,278.13","1,290.83","1,280.30","1,280.30"
10/19/2017,"1,280.95","1,276.94","1,290.25","1,289.79","1,289.79"
10/18/2017,"1,285.30","1,277.61","1,288.44","1,280.96","1,280.96"
10/17/2017,"1,295.00","1,282.62","1,296.26","1,285.29","1,285.29"
10/16/2017,"1,303.72","1,292.23","1,305.91","1,295.15","1,295.15"
10/15/2017,"1,303.72","1,303.72","1,303.72","1,303.72","1,303.72"
10/13/2017,"1,293.70","1,292.10","1,303.85","1,303.57","1,303.57"
10/12/2017,"1,291.83","1,290.71","1,297.30","1,293.58","1,293.58"
10/11/2017,"1,287.80","1,284.92","1,293.31","1,291.49","1,291.49"
10/10/2017,"1,284.10","1,282.48","1,294.00","1,287.81","1,287.81"
10/9/2017,"1,276.45","1,275.41","1,285.17","1,284.10","1,284.10"
10/8/2017,"1,276.45","1,276.45","1,276.45","1,276.45","1,276.45"
10/6/2017,"1,267.99","1,261.02","1,276.30","1,276.27","1,276.27"
10/5/2017,"1,274.70","1,265.10","1,278.96","1,265.10","1,265.10"
10/4/2017,"1,271.76","1,271.65","1,281.66","1,274.75","1,274.75"
10/3/2017,"1,271.10","1,268.58","1,274.30","1,271.88","1,271.88"
10/2/2017,"1,281.45","1,270.84","1,281.45","1,270.97","1,270.97"
10/1/2017,"1,280.07","1,280.07","1,280.07","1,280.07","1,280.07"
9/29/2017,"1,287.33","1,279.30","1,289.55","1,279.60","1,279.60"
9/28/2017,"1,282.72","1,278.13","1,288.43","1,287.46","1,287.46"
9/27/2017,"1,293.69","1,282.43","1,295.84","1,282.43","1,282.43"
9/26/2017,"1,310.71","1,293.79","1,313.19","1,293.79","1,293.79"
9/25/2017,"1,297.30","1,291.31","1,310.95","1,310.63","1,310.63"
9/24/2017,"1,297.30","1,297.30","1,297.30","1,297.30","1,297.30"
9/22/2017,"1,291.39","1,291.39","1,298.20","1,297.07","1,297.07"
9/21/2017,"1,301.20","1,288.86","1,301.41","1,291.40","1,291.40"
9/20/2017,"1,311.21","1,297.87","1,315.75","1,301.07","1,301.07"
9/19/2017,"1,307.42","1,305.96","1,311.62","1,311.25","1,311.25"
9/18/2017,"1,320.17","1,305.36","1,320.21","1,307.55","1,307.55"
9/17/2017,"1,320.21","1,320.21","1,320.21","1,320.21","1,320.21"
9/15/2017,"1,329.86","1,320.47","1,334.31","1,320.62","1,320.62"
9/14/2017,"1,323.18","1,319.21","1,329.84","1,329.84","1,329.84"
9/13/2017,"1,331.94","1,321.29","1,334.60","1,323.24","1,323.24"
9/12/2017,"1,327.56","1,323.32","1,331.94","1,331.94","1,331.94"
9/11/2017,"1,346.48","1,326.65","1,346.48","1,327.66","1,327.66"
9/10/2017,"1,346.48","1,346.48","1,346.48","1,346.48","1,346.48"
9/8/2017,"1,349.21","1,344.12","1,357.20","1,346.63","1,346.63"
9/7/2017,"1,334.17","1,332.90","1,349.52","1,349.21","1,349.21"
9/6/2017,"1,339.71","1,332.62","1,342.02","1,334.18","1,334.18"
9/5/2017,"1,334.07","1,328.73","1,343.70","1,339.70","1,339.70"
9/4/2017,"1,325.03","1,325.03","1,338.69","1,334.21","1,334.21"
9/3/2017,"1,325.03","1,325.03","1,325.03","1,325.03","1,325.03"
9/1/2017,"1,321.42","1,318.11","1,326.62","1,324.98","1,324.98"
8/31/2017,"1,308.79","1,301.73","1,323.20","1,321.42","1,321.42"
8/30/2017,"1,309.51","1,306.17","1,313.36","1,308.72","1,308.72"
8/29/2017,"1,310.10","1,305.76","1,325.76","1,309.52","1,309.52"
8/28/2017,"1,291.05","1,291.05","1,311.73","1,310.03","1,310.03"
8/27/2017,"1,291.05","1,291.05","1,291.05","1,291.05","1,291.05"
8/25/2017,"1,286.30","1,281.00","1,293.57","1,291.32","1,291.32"
8/24/2017,"1,290.88","1,285.18","1,291.14","1,286.37","1,286.37"
8/23/2017,"1,284.94","1,283.18","1,290.78","1,290.75","1,290.75"
8/22/2017,"1,291.96","1,283.99","1,291.96","1,285.03","1,285.03"
8/21/2017,"1,284.50","1,281.40","1,293.03","1,291.96","1,291.96"
8/20/2017,"1,284.56","1,284.56","1,284.56","1,284.56","1,284.56"
8/18/2017,"1,287.93","1,285.06","1,299.60","1,285.06","1,285.06"
8/17/2017,"1,283.17","1,282.73","1,289.23","1,287.93","1,287.93"
8/16/2017,"1,271.37","1,268.92","1,283.26","1,283.18","1,283.18"
8/15/2017,"1,281.85","1,267.88","1,281.85","1,271.37","1,271.37"
8/14/2017,"1,289.08","1,279.34","1,289.70","1,281.76","1,281.76"
8/13/2017,"1,289.08","1,289.08","1,289.08","1,289.08","1,289.08"
8/11/2017,"1,286.44","1,282.83","1,291.43","1,290.58","1,290.58"
8/10/2017,"1,277.34","1,274.96","1,287.19","1,286.44","1,286.44"
8/9/2017,"1,260.98","1,260.98","1,278.21","1,277.44","1,277.44"
8/8/2017,"1,257.70","1,252.86","1,265.20","1,260.98","1,260.98"
8/7/2017,"1,258.77","1,256.06","1,259.50","1,257.70","1,257.70"
8/6/2017,"1,258.77","1,258.77","1,258.77","1,258.77","1,258.77"
8/4/2017,"1,268.60","1,255.15","1,269.89","1,258.92","1,258.92"
8/3/2017,"1,266.72","1,260.70","1,269.91","1,269.00","1,269.00"
8/2/2017,"1,268.91","1,264.42","1,272.54","1,266.57","1,266.57"
8/1/2017,"1,269.55","1,264.84","1,273.63","1,268.91","1,268.91"
7/31/2017,"1,269.59","1,266.28","1,270.87","1,269.64","1,269.64"
7/30/2017,"1,269.50","1,269.50","1,269.50","1,269.50","1,269.50"
7/28/2017,"1,259.11","1,257.88","1,270.56","1,269.20","1,269.20"
7/27/2017,"1,260.89","1,256.10","1,264.84","1,259.20","1,259.20"
7/26/2017,"1,250.01","1,244.36","1,262.56","1,261.10","1,261.10"
7/25/2017,"1,255.29","1,249.68","1,257.72","1,250.01","1,250.01"
7/24/2017,"1,255.03","1,252.20","1,258.72","1,255.28","1,255.28"
7/23/2017,"1,255.15","1,255.15","1,255.15","1,255.15","1,255.15"
7/21/2017,"1,244.59","1,243.73","1,255.40","1,254.74","1,254.74"
7/20/2017,"1,241.32","1,235.88","1,247.18","1,244.58","1,244.58"
7/19/2017,"1,242.59","1,237.50","1,243.64","1,241.31","1,241.31"
7/18/2017,"1,234.15","1,233.08","1,244.02","1,242.47","1,242.47"
7/17/2017,"1,228.75","1,228.75","1,235.93","1,234.05","1,234.05"
7/16/2017,"1,228.75","1,228.75","1,228.75","1,228.75","1,228.75"
7/14/2017,"1,217.53","1,215.34","1,231.66","1,229.10","1,229.10"
7/13/2017,"1,220.20","1,217.01","1,224.38","1,217.49","1,217.49"
7/12/2017,"1,217.31","1,215.10","1,224.65","1,220.30","1,220.30"
7/11/2017,"1,214.25","1,208.84","1,217.21","1,217.10","1,217.10"
7/10/2017,"1,213.08","1,205.72","1,214.61","1,214.25","1,214.25"
7/9/2017,"1,212.99","1,212.99","1,212.99","1,212.99","1,212.99"
7/7/2017,"1,225.18","1,207.60","1,225.21","1,212.47","1,212.47"
7/6/2017,"1,227.06","1,222.92","1,228.80","1,225.20","1,225.20"
7/5/2017,"1,223.45","1,217.75","1,228.89","1,227.03","1,227.03"
7/4/2017,"1,220.37","1,220.37","1,226.03","1,223.45","1,223.45"
7/3/2017,"1,241.61","1,219.45","1,242.71","1,220.38","1,220.38"
7/2/2017,"1,241.61","1,241.61","1,241.61","1,241.61","1,241.61"
6/30/2017,"1,245.36","1,240.45","1,248.05","1,241.91","1,241.91"
6/29/2017,"1,249.30","1,240.35","1,253.05","1,245.32","1,245.32"
6/28/2017,"1,247.29","1,247.17","1,253.85","1,249.13","1,249.13"
6/27/2017,"1,244.64","1,241.56","1,252.46","1,247.20","1,247.20"
6/26/2017,"1,256.94","1,238.36","1,257.96","1,244.58","1,244.58"
6/25/2017,"1,256.94","1,256.94","1,256.94","1,256.94","1,256.94"
6/23/2017,"1,250.50","1,250.09","1,258.66","1,256.81","1,256.81"
6/21/2017,"1,243.21","1,241.52","1,247.43","1,246.55","1,246.55"
6/20/2017,"1,243.76","1,242.04","1,247.93","1,243.07","1,243.07"
6/19/2017,"1,253.90","1,243.47","1,255.30","1,243.76","1,243.76"
6/18/2017,"1,253.89","1,253.89","1,253.89","1,253.89","1,253.89"
6/16/2017,"1,253.81","1,252.23","1,257.11","1,253.67","1,253.67"
6/15/2017,"1,261.23","1,251.86","1,266.11","1,253.95","1,253.95"
6/14/2017,"1,266.11","1,258.01","1,278.10","1,261.56","1,261.56"
