 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
4/19/2018,1.2376,1.233,1.24,1.2346,1.2346
4/18/2018,1.2372,1.2345,1.2396,1.2374,1.2374
4/17/2018,1.2381,1.2339,1.2414,1.237,1.237
4/16/2018,1.2333,1.2325,1.2392,1.238,1.238
4/13/2018,1.2327,1.2308,1.2345,1.2336,1.2336
4/12/2018,1.2367,1.23,1.2379,1.2327,1.2327
4/11/2018,1.2356,1.2348,1.2396,1.2368,1.2368
4/10/2018,1.232,1.2304,1.2376,1.2356,1.2356
4/9/2018,1.2284,1.2262,1.2329,1.2321,1.2321
4/6/2018,1.224,1.2218,1.229,1.228,1.228
4/5/2018,1.2279,1.222,1.229,1.2241,1.2241
4/4/2018,1.2271,1.2257,1.2312,1.2278,1.2278
4/3/2018,1.2302,1.2255,1.2334,1.2271,1.2271
4/2/2018,1.2324,1.2283,1.2343,1.2302,1.2302
3/30/2018,1.23,1.2297,1.2331,1.2327,1.2327
3/29/2018,1.2307,1.2284,1.2335,1.23,1.23
3/28/2018,1.2402,1.23,1.2421,1.2308,1.2308
3/27/2018,1.2447,1.2375,1.2474,1.2403,1.2403
3/26/2018,1.2351,1.2351,1.2461,1.2444,1.2444
3/23/2018,1.2303,1.2301,1.2373,1.2359,1.2359
3/22/2018,1.2338,1.2286,1.2386,1.2303,1.2303
3/21/2018,1.2241,1.2241,1.2348,1.2338,1.2338
3/20/2018,1.2335,1.2241,1.2353,1.2242,1.2242
3/19/2018,1.2287,1.226,1.2359,1.2335,1.2335
3/16/2018,1.2305,1.2262,1.2336,1.2288,1.2288
3/15/2018,1.2367,1.2301,1.2383,1.2305,1.2305
3/14/2018,1.2391,1.2348,1.2412,1.2368,1.2368
3/13/2018,1.2334,1.2315,1.2407,1.239,1.239
3/12/2018,1.2313,1.2291,1.2345,1.2335,1.2335
3/9/2018,1.2311,1.2276,1.2333,1.2306,1.2306
3/8/2018,1.2412,1.23,1.2445,1.2312,1.2312
3/7/2018,1.2404,1.2386,1.2441,1.2411,1.2411
3/6/2018,1.2336,1.233,1.2418,1.2404,1.2404
3/5/2018,1.2331,1.2273,1.2362,1.2336,1.2336
3/2/2018,1.2264,1.2253,1.2336,1.2325,1.2325
3/1/2018,1.2194,1.2156,1.2269,1.2267,1.2267
2/28/2018,1.2233,1.219,1.224,1.2194,1.2194
2/27/2018,1.2316,1.2225,1.2344,1.2233,1.2233
2/26/2018,1.2295,1.228,1.2354,1.2317,1.2317
2/23/2018,1.233,1.228,1.2336,1.2295,1.2295
2/22/2018,1.2283,1.2261,1.235,1.233,1.233
2/21/2018,1.2338,1.2282,1.2359,1.2283,1.2283
2/20/2018,1.2406,1.2321,1.2412,1.2337,1.2337
2/19/2018,1.2403,1.2371,1.2435,1.2407,1.2407
2/16/2018,1.2506,1.2397,1.2555,1.2411,1.2411
2/15/2018,1.2452,1.245,1.2509,1.2508,1.2508
2/14/2018,1.2352,1.2279,1.2463,1.2451,1.2451
2/13/2018,1.2291,1.2285,1.2369,1.2351,1.2351
2/12/2018,1.2243,1.2236,1.2296,1.2292,1.2292
2/9/2018,1.2246,1.2207,1.2285,1.2245,1.2245
2/8/2018,1.2261,1.2216,1.2294,1.2247,1.2247
2/7/2018,1.2375,1.2248,1.2403,1.2264,1.2264
2/6/2018,1.2367,1.2315,1.2427,1.2375,1.2375
2/5/2018,1.244,1.2364,1.2474,1.2367,1.2367
2/2/2018,1.2513,1.2409,1.2516,1.2455,1.2455
2/1/2018,1.2411,1.2386,1.252,1.251,1.251
1/31/2018,1.2403,1.2389,1.2475,1.2414,1.2414
1/30/2018,1.2382,1.2335,1.2452,1.2403,1.2403
1/29/2018,1.2426,1.2338,1.2432,1.2383,1.2383
1/26/2018,1.2395,1.2374,1.249,1.243,1.243
1/25/2018,1.2409,1.2366,1.2532,1.2395,1.2395
1/24/2018,1.2299,1.2295,1.2414,1.2409,1.2409
1/23/2018,1.2262,1.2224,1.2303,1.2298,1.2298
1/22/2018,1.2265,1.2216,1.2267,1.2262,1.2262
1/19/2018,1.2238,1.2216,1.2294,1.2224,1.2224
1/18/2018,1.2187,1.2166,1.2264,1.2239,1.2239
1/17/2018,1.2261,1.2179,1.2316,1.2186,1.2186
1/16/2018,1.2264,1.2198,1.2281,1.226,1.226
1/15/2018,1.2199,1.2188,1.2296,1.2264,1.2264
1/12/2018,1.2032,1.2031,1.2213,1.2191,1.2191
1/11/2018,1.1948,1.1931,1.2059,1.2031,1.2031
1/10/2018,1.1937,1.1923,1.2016,1.1947,1.1947
1/9/2018,1.1967,1.1917,1.1975,1.1937,1.1937
1/8/2018,1.2029,1.1957,1.2051,1.1967,1.1967
1/5/2018,1.2068,1.2021,1.208,1.203,1.203
1/4/2018,1.2015,1.2005,1.2088,1.2068,1.2068
1/3/2018,1.2059,1.2005,1.2066,1.2014,1.2014
1/2/2018,1.2008,1.2006,1.2079,1.2058,1.2058
12/29/2017,1.1944,1.1937,1.2025,1.1997,1.1997
12/28/2017,1.1897,1.1896,1.1959,1.1943,1.1943
12/27/2017,1.1858,1.1855,1.1909,1.1887,1.1887
12/26/2017,1.1868,1.1847,1.1876,1.1858,1.1858
12/25/2017,1.1855,1.1847,1.1879,1.1876,1.1876
12/22/2017,1.1874,1.1822,1.1876,1.186,1.186
12/21/2017,1.1871,1.185,1.1888,1.1875,1.1875
12/20/2017,1.184,1.1829,1.1901,1.1872,1.1872
12/19/2017,1.1782,1.1777,1.1849,1.184,1.184
12/18/2017,1.1745,1.1739,1.1834,1.1782,1.1782
12/15/2017,1.1778,1.1752,1.1811,1.1755,1.1755
12/14/2017,1.1826,1.1771,1.1862,1.1778,1.1778
12/13/2017,1.1743,1.1731,1.1831,1.1826,1.1826
12/12/2017,1.177,1.1718,1.1792,1.1742,1.1742
12/11/2017,1.1767,1.1764,1.181,1.1769,1.1769
12/8/2017,1.1773,1.1731,1.1777,1.1768,1.1768
12/7/2017,1.1795,1.1772,1.1812,1.1773,1.1773
12/6/2017,1.1827,1.1781,1.1847,1.1795,1.1795
12/5/2017,1.1865,1.1801,1.1877,1.1827,1.1827
12/4/2017,1.1869,1.183,1.1877,1.1866,1.1866
12/1/2017,1.1904,1.1853,1.194,1.1897,1.1897
11/30/2017,1.1847,1.1812,1.1931,1.1904,1.1904
11/29/2017,1.184,1.1818,1.1882,1.1847,1.1847
11/28/2017,1.1898,1.1828,1.1918,1.1843,1.1843
11/27/2017,1.1929,1.1896,1.196,1.1898,1.1898
11/24/2017,1.1851,1.1837,1.1944,1.193,1.193
11/23/2017,1.182,1.1814,1.1854,1.185,1.185
11/22/2017,1.1739,1.1733,1.1825,1.1822,1.1822
11/21/2017,1.1734,1.1714,1.1756,1.1738,1.1738
11/20/2017,1.1788,1.1723,1.1807,1.1733,1.1733
11/17/2017,1.1772,1.1766,1.182,1.1791,1.1791
11/16/2017,1.1791,1.1759,1.18,1.177,1.177
11/15/2017,1.1798,1.1785,1.1858,1.1791,1.1791
11/14/2017,1.1671,1.1662,1.1803,1.1799,1.1799
11/13/2017,1.1658,1.1639,1.1674,1.1668,1.1668
11/10/2017,1.164,1.1623,1.1678,1.1665,1.1665
11/9/2017,1.1595,1.1586,1.1654,1.1642,1.1642
11/8/2017,1.1589,1.1581,1.1611,1.1597,1.1597
11/7/2017,1.1609,1.1555,1.1615,1.1586,1.1586
11/6/2017,1.1613,1.1582,1.1621,1.161,1.161
11/3/2017,1.1658,1.1599,1.169,1.161,1.161
11/2/2017,1.1619,1.1614,1.1686,1.1658,1.1658
11/1/2017,1.1646,1.1608,1.1657,1.1619,1.1619
10/31/2017,1.1651,1.1625,1.1659,1.1646,1.1646
10/30/2017,1.1609,1.1595,1.1657,1.1653,1.1653
10/27/2017,1.1652,1.1576,1.1657,1.1608,1.1608
10/26/2017,1.1813,1.1642,1.1834,1.165,1.165
10/25/2017,1.1761,1.1753,1.1817,1.1813,1.1813
10/24/2017,1.1749,1.1743,1.1792,1.1778,1.1778
10/23/2017,1.1767,1.1727,1.1777,1.1749,1.1749
10/20/2017,1.1853,1.1766,1.1855,1.1782,1.1782
10/19/2017,1.1788,1.1774,1.1857,1.1852,1.1852
10/18/2017,1.1766,1.1732,1.1804,1.1787,1.1787
10/17/2017,1.1797,1.1736,1.1799,1.1766,1.1766
10/16/2017,1.1815,1.1781,1.1819,1.1795,1.1795
10/13/2017,1.1829,1.1806,1.1874,1.1823,1.1823
10/12/2017,1.186,1.1828,1.1879,1.183,1.183
10/11/2017,1.1808,1.1796,1.1869,1.1859,1.1859
10/10/2017,1.174,1.174,1.1822,1.1808,1.1808
10/9/2017,1.1734,1.172,1.1755,1.1741,1.1741
10/6/2017,1.1712,1.1673,1.1738,1.1737,1.1737
10/5/2017,1.1761,1.17,1.1778,1.171,1.171
10/4/2017,1.1744,1.1736,1.1787,1.1759,1.1759
10/3/2017,1.1733,1.1697,1.1771,1.1744,1.1744
10/2/2017,1.1797,1.173,1.1814,1.1733,1.1733
9/29/2017,1.1786,1.1773,1.1831,1.1816,1.1816
9/28/2017,1.175,1.1722,1.1801,1.1787,1.1787
9/27/2017,1.1794,1.1719,1.1795,1.1745,1.1745
9/26/2017,1.1848,1.1759,1.1861,1.1793,1.1793
9/25/2017,1.1901,1.1833,1.1936,1.1849,1.1849
9/22/2017,1.1941,1.1938,1.2003,1.1946,1.1946
9/21/2017,1.1893,1.1867,1.1951,1.1941,1.1941
9/20/2017,1.1994,1.1863,1.2018,1.1893,1.1893
9/19/2017,1.1953,1.195,1.2004,1.1993,1.1993
9/18/2017,1.1935,1.1923,1.1967,1.1953,1.1953
9/15/2017,1.1919,1.1902,1.1985,1.1954,1.1954
9/14/2017,1.1884,1.184,1.1921,1.1919,1.1919
9/13/2017,1.1966,1.1873,1.1993,1.1885,1.1885
9/12/2017,1.1953,1.1927,1.1977,1.1966,1.1966
9/11/2017,1.2019,1.1948,1.2029,1.1953,1.1953
9/8/2017,1.2023,1.2018,1.209,1.2036,1.2036
9/7/2017,1.1917,1.1915,1.2056,1.2017,1.2017
9/6/2017,1.1915,1.1903,1.1949,1.1917,1.1917
9/5/2017,1.1896,1.187,1.1939,1.1914,1.1914
9/4/2017,1.1881,1.1875,1.1922,1.1894,1.1894
9/1/2017,1.1908,1.1853,1.1978,1.1862,1.1862
8/31/2017,1.1884,1.1823,1.1912,1.191,1.191
8/30/2017,1.1973,1.1881,1.1984,1.1883,1.1883
8/29/2017,1.1979,1.1952,1.2067,1.1973,1.1973
8/28/2017,1.1943,1.1917,1.1984,1.1979,1.1979
8/25/2017,1.1801,1.1774,1.1934,1.1923,1.1923
8/24/2017,1.1807,1.1785,1.1818,1.18,1.18
8/23/2017,1.1761,1.1743,1.1823,1.1806,1.1806
8/22/2017,1.1812,1.1747,1.1823,1.1762,1.1762
8/21/2017,1.176,1.1734,1.1825,1.1812,1.1812
8/18/2017,1.1723,1.1709,1.177,1.1763,1.1763
8/17/2017,1.1767,1.1665,1.179,1.1722,1.1722
8/16/2017,1.1736,1.1684,1.1777,1.1767,1.1767
8/15/2017,1.178,1.169,1.1791,1.1736,1.1736
8/14/2017,1.1824,1.1772,1.1838,1.178,1.178
8/11/2017,1.1773,1.1749,1.1845,1.1823,1.1823
8/10/2017,1.1757,1.1705,1.1784,1.1772,1.1772
8/9/2017,1.1751,1.1692,1.1764,1.1759,1.1759
8/8/2017,1.1793,1.1718,1.1824,1.1752,1.1752
8/7/2017,1.1774,1.1771,1.1812,1.1795,1.1795
8/4/2017,1.187,1.1735,1.1888,1.1776,1.1776
8/3/2017,1.1856,1.1831,1.1892,1.1869,1.1869
8/2/2017,1.1802,1.1795,1.1902,1.1856,1.1856
8/1/2017,1.1841,1.1791,1.1845,1.1802,1.1802
7/31/2017,1.1753,1.1724,1.1845,1.1842,1.1842
7/28/2017,1.1678,1.1672,1.1762,1.1757,1.1757
7/27/2017,1.1736,1.1651,1.1774,1.1678,1.1678
7/26/2017,1.1649,1.1615,1.1739,1.1733,1.1733
7/25/2017,1.1642,1.1631,1.1706,1.1647,1.1647
7/24/2017,1.1661,1.163,1.1681,1.1644,1.1644
7/21/2017,1.1631,1.162,1.1682,1.1664,1.1664
7/20/2017,1.1515,1.1481,1.1652,1.1631,1.1631
7/19/2017,1.1554,1.1512,1.1556,1.1515,1.1515
7/18/2017,1.1481,1.1472,1.1583,1.1554,1.1554
7/17/2017,1.1471,1.1437,1.1486,1.1479,1.1479
7/14/2017,1.1398,1.1392,1.1472,1.1471,1.1471
7/13/2017,1.1413,1.1373,1.1455,1.1398,1.1398
7/12/2017,1.1467,1.1396,1.1489,1.1412,1.1412
7/11/2017,1.1399,1.1383,1.1479,1.1467,1.1467
7/10/2017,1.1399,1.1382,1.1417,1.1399,1.1399
7/7/2017,1.1423,1.1381,1.1439,1.1399,1.1399
7/6/2017,1.1353,1.133,1.1425,1.1423,1.1423
7/5/2017,1.1349,1.1314,1.1368,1.135,1.135
7/4/2017,1.1361,1.1338,1.1376,1.1346,1.1346
7/3/2017,1.1419,1.1355,1.1426,1.1364,1.1364
6/30/2017,1.1441,1.1393,1.1445,1.1421,1.1421
6/29/2017,1.1379,1.1375,1.1445,1.1441,1.1441
6/28/2017,1.1339,1.1298,1.1388,1.1378,1.1378
6/27/2017,1.1182,1.1179,1.1349,1.134,1.134
6/26/2017,1.1198,1.1172,1.1218,1.1181,1.1181
6/23/2017,1.1152,1.1146,1.1208,1.1196,1.1196
6/21/2017,1.1128,1.1128,1.1169,1.1168,1.1168
6/20/2017,1.1149,1.1119,1.1165,1.1134,1.1134
6/19/2017,1.1208,1.1145,1.1212,1.1149,1.1149
6/16/2017,1.1145,1.114,1.1201,1.1194,1.1194
6/15/2017,1.1218,1.1132,1.1228,1.1145,1.1145
6/14/2017,1.1211,1.1195,1.1294,1.1218,1.1218
6/13/2017,1.1202,1.1186,1.1223,1.121,1.121
6/12/2017,1.1208,1.1195,1.1231,1.1205,1.1205
6/9/2017,1.1214,1.1167,1.1236,1.1197,1.1197
6/8/2017,1.1257,1.1197,1.1267,1.1213,1.1213
6/7/2017,1.1277,1.1205,1.1282,1.1257,1.1257
6/6/2017,1.1255,1.1241,1.1283,1.1277,1.1277
6/5/2017,1.1274,1.1237,1.1283,1.1254,1.1254
6/2/2017,1.1213,1.1206,1.1285,1.1283,1.1283
6/1/2017,1.1246,1.1204,1.1256,1.1213,1.1213
5/31/2017,1.1186,1.1166,1.1252,1.1243,1.1243
5/30/2017,1.1163,1.111,1.1201,1.1186,1.1186
5/29/2017,1.1172,1.1162,1.1189,1.1164,1.1164
5/26/2017,1.1209,1.1163,1.1233,1.1173,1.1173
5/25/2017,1.1218,1.1194,1.125,1.121,1.121
5/24/2017,1.1186,1.1169,1.122,1.1219,1.1219
5/23/2017,1.1238,1.1175,1.1266,1.1183,1.1183
5/22/2017,1.1205,1.1162,1.1263,1.1238,1.1238
5/19/2017,1.1103,1.1098,1.1212,1.1206,1.1206
5/18/2017,1.1157,1.1078,1.1171,1.1102,1.1102
5/17/2017,1.1083,1.1081,1.1162,1.1159,1.1159
5/16/2017,1.0975,1.0975,1.1097,1.1082,1.1082
5/15/2017,1.0931,1.0923,1.0989,1.0975,1.0975
5/12/2017,1.0862,1.0858,1.0933,1.0931,1.0931
5/11/2017,1.0868,1.084,1.0891,1.0861,1.0861
5/10/2017,1.0874,1.0854,1.0898,1.0868,1.0868
5/9/2017,1.0924,1.0864,1.0933,1.0874,1.0874
5/8/2017,1.1018,1.0918,1.1018,1.0924,1.0924
5/5/2017,1.0983,1.0954,1.0999,1.0993,1.0993
5/4/2017,1.0885,1.0876,1.0987,1.0984,1.0984
5/3/2017,1.093,1.0883,1.0937,1.0886,1.0886
5/2/2017,1.0899,1.0888,1.0933,1.093,1.093
5/1/2017,1.0901,1.0884,1.0924,1.0899,1.0899
4/28/2017,1.0873,1.0857,1.0947,1.0895,1.0895
4/27/2017,1.0904,1.0852,1.0933,1.0873,1.0873
4/26/2017,1.0926,1.0856,1.0951,1.0904,1.0904
4/25/2017,1.0868,1.0851,1.095,1.0926,1.0926
4/24/2017,1.0859,1.0821,1.0937,1.0868,1.0868
4/21/2017,1.0717,1.0682,1.0738,1.0728,1.0728
4/20/2017,1.0711,1.0709,1.0778,1.0717,1.0717
4/19/2017,1.073,1.07,1.0737,1.0711,1.0711
4/18/2017,1.0643,1.0637,1.0736,1.073,1.073
4/17/2017,1.0616,1.0603,1.067,1.0643,1.0643
4/14/2017,1.0613,1.0606,1.063,1.0618,1.0618
4/13/2017,1.0665,1.0609,1.0678,1.0613,1.0613
4/12/2017,1.0605,1.0589,1.0675,1.0665,1.0665
4/11/2017,1.0596,1.0579,1.063,1.0605,1.0605
4/10/2017,1.0598,1.057,1.0609,1.0596,1.0596
4/7/2017,1.0644,1.0581,1.0666,1.0591,1.0591
4/6/2017,1.0663,1.0629,1.0684,1.0644,1.0644
4/5/2017,1.0674,1.0635,1.0689,1.0663,1.0663
4/4/2017,1.067,1.0636,1.0677,1.0674,1.0674
4/3/2017,1.0665,1.0643,1.0681,1.067,1.067
3/31/2017,1.0674,1.0652,1.0702,1.0652,1.0652
3/30/2017,1.0766,1.0672,1.077,1.0674,1.0674
3/29/2017,1.0813,1.074,1.0827,1.0766,1.0766
3/28/2017,1.0864,1.0799,1.0873,1.0814,1.0814
3/27/2017,1.0798,1.0795,1.0906,1.0864,1.0864
3/24/2017,1.0783,1.076,1.0818,1.0798,1.0798
3/23/2017,1.0797,1.0768,1.0805,1.0783,1.0783
3/22/2017,1.0811,1.0776,1.0825,1.0797,1.0797
3/21/2017,1.0739,1.0719,1.0819,1.0811,1.0811
3/20/2017,1.0739,1.0725,1.0777,1.0739,1.0739
3/17/2017,1.0766,1.0728,1.0782,1.0738,1.0738
3/16/2017,1.0734,1.0706,1.077,1.0766,1.0766
3/15/2017,1.0604,1.0603,1.074,1.0734,1.0734
3/14/2017,1.0653,1.06,1.0663,1.0604,1.0604
3/13/2017,1.0668,1.0652,1.0714,1.0653,1.0653
3/10/2017,1.0577,1.0573,1.0699,1.0673,1.0673
3/9/2017,1.0541,1.0525,1.0615,1.0577,1.0577
3/8/2017,1.0566,1.0535,1.0574,1.0541,1.0541
3/7/2017,1.0582,1.0558,1.0603,1.0566,1.0566
3/6/2017,1.061,1.0575,1.064,1.0582,1.0582
3/3/2017,1.0507,1.0502,1.0624,1.0622,1.0622
3/2/2017,1.0547,1.0495,1.0552,1.0507,1.0507
3/1/2017,1.0576,1.0514,1.0589,1.0547,1.0547
2/28/2017,1.0587,1.057,1.063,1.0576,1.0576
2/27/2017,1.0563,1.0552,1.0631,1.0587,1.0587
2/24/2017,1.0582,1.0557,1.0618,1.0563,1.0563
2/23/2017,1.0558,1.0538,1.0595,1.0582,1.0582
2/22/2017,1.0536,1.0494,1.0574,1.0558,1.0558
2/21/2017,1.0614,1.0526,1.0616,1.0536,1.0536
2/20/2017,1.0614,1.0602,1.0635,1.0614,1.0614
2/17/2017,1.0674,1.0605,1.0677,1.0616,1.0616
2/16/2017,1.0601,1.0591,1.0679,1.0674,1.0674
2/15/2017,1.0578,1.0521,1.0609,1.0601,1.0601
2/14/2017,1.0598,1.0561,1.0633,1.0578,1.0578
2/13/2017,1.0637,1.0592,1.0658,1.0598,1.0598
2/10/2017,1.0655,1.0608,1.0668,1.0643,1.0643
2/9/2017,1.0698,1.0651,1.071,1.0655,1.0655
2/8/2017,1.0683,1.0641,1.0714,1.0698,1.0698
2/7/2017,1.075,1.0656,1.075,1.0683,1.0683
2/6/2017,1.0783,1.0706,1.0802,1.075,1.075
2/3/2017,1.0759,1.0713,1.0798,1.0783,1.0783
2/2/2017,1.0769,1.0756,1.0829,1.0759,1.0759
2/1/2017,1.0798,1.0732,1.0807,1.0769,1.0769
1/31/2017,1.0695,1.0685,1.0812,1.0798,1.0798
1/30/2017,1.0693,1.062,1.074,1.0695,1.0695
1/27/2017,1.0682,1.0658,1.0725,1.0699,1.0699
1/26/2017,1.0748,1.0658,1.0766,1.0682,1.0682
1/25/2017,1.0731,1.0711,1.077,1.0748,1.0748
1/24/2017,1.0765,1.072,1.0775,1.0731,1.0731
1/23/2017,1.0695,1.0686,1.0769,1.0765,1.0765
1/20/2017,1.0664,1.0625,1.071,1.0703,1.0703
1/19/2017,1.063,1.0589,1.0677,1.0664,1.0664
1/18/2017,1.0713,1.0629,1.0715,1.063,1.063
1/17/2017,1.0601,1.0598,1.0719,1.0713,1.0713
1/16/2017,1.0617,1.058,1.0636,1.0601,1.0601
1/13/2017,1.0613,1.0596,1.0673,1.0643,1.0643
1/12/2017,1.0582,1.0572,1.0685,1.0613,1.0613
1/11/2017,1.0554,1.0454,1.0623,1.0582,1.0582
1/10/2017,1.0574,1.0551,1.0627,1.0554,1.0554
1/9/2017,1.0541,1.0511,1.0583,1.0574,1.0574
1/6/2017,1.0607,1.0525,1.062,1.0532,1.0532
1/5/2017,1.0489,1.0481,1.0615,1.0607,1.0607
1/4/2017,1.0405,1.039,1.05,1.0489,1.0489
1/3/2017,1.0455,1.0341,1.049,1.0405,1.0405
1/2/2017,1.052,1.0451,1.0534,1.0455,1.0455
12/30/2016,1.049,1.0485,1.0653,1.0517,1.0517
12/29/2016,1.0413,1.0409,1.0494,1.049,1.049
12/28/2016,1.0457,1.0372,1.048,1.0413,1.0413
12/27/2016,1.0455,1.0433,1.0463,1.0457,1.0457
12/26/2016,1.0459,1.0441,1.0468,1.0455,1.0455
12/23/2016,1.0437,1.0427,1.0469,1.0456,1.0456
12/22/2016,1.0424,1.0424,1.0499,1.0437,1.0437
12/21/2016,1.0388,1.0383,1.0451,1.0424,1.0424
12/20/2016,1.0402,1.0352,1.0418,1.0388,1.0388
12/19/2016,1.0446,1.0393,1.048,1.0402,1.0402
12/16/2016,1.0414,1.0401,1.0474,1.0451,1.0451
12/15/2016,1.0536,1.0367,1.0539,1.0414,1.0414
12/14/2016,1.0626,1.0497,1.067,1.0536,1.0536
12/13/2016,1.0635,1.0604,1.0667,1.0626,1.0626
12/12/2016,1.0546,1.052,1.0652,1.0635,1.0635
12/9/2016,1.0615,1.0531,1.063,1.0561,1.0561
12/8/2016,1.0753,1.0598,1.0874,1.0615,1.0615
12/7/2016,1.0718,1.071,1.0768,1.0753,1.0753
12/6/2016,1.0764,1.0698,1.0785,1.0718,1.0718
12/5/2016,1.0671,1.0506,1.0796,1.0764,1.0764
12/2/2016,1.0661,1.0626,1.069,1.0664,1.0664
12/1/2016,1.0589,1.0585,1.0669,1.0661,1.0661
11/30/2016,1.065,1.0553,1.0667,1.0589,1.0589
11/29/2016,1.0614,1.0565,1.0654,1.065,1.065
11/28/2016,1.0599,1.0564,1.0686,1.0614,1.0614
11/25/2016,1.0554,1.0539,1.0627,1.0589,1.0589
11/24/2016,1.0553,1.0518,1.0585,1.0554,1.0554
11/23/2016,1.0627,1.0526,1.0644,1.0553,1.0553
11/22/2016,1.0629,1.0584,1.0658,1.0627,1.0627
11/21/2016,1.0593,1.0579,1.0649,1.063,1.063
11/18/2016,1.0626,1.0569,1.0643,1.0588,1.0588
11/17/2016,1.0691,1.062,1.0746,1.0626,1.0626
11/16/2016,1.0722,1.0666,1.076,1.0691,1.0691
11/15/2016,1.0737,1.0714,1.0816,1.0722,1.0722
11/14/2016,1.0851,1.0709,1.0853,1.0737,1.0737
11/11/2016,1.0893,1.083,1.0923,1.0855,1.0855
11/10/2016,1.091,1.0865,1.0954,1.0893,1.0893
11/9/2016,1.1026,1.0907,1.13,1.091,1.091
11/8/2016,1.1041,1.1009,1.1067,1.1026,1.1026
11/7/2016,1.1137,1.1028,1.1145,1.1041,1.1041
11/4/2016,1.1105,1.108,1.1142,1.1141,1.1141
11/3/2016,1.1098,1.106,1.1126,1.1105,1.1105
11/2/2016,1.1055,1.105,1.1123,1.1098,1.1098
11/1/2016,1.0981,1.096,1.1069,1.1055,1.1055
10/31/2016,1.0975,1.0936,1.0995,1.0981,1.0981
10/28/2016,1.0897,1.0893,1.0992,1.0985,1.0985
10/27/2016,1.0908,1.0883,1.0942,1.0897,1.0897
10/26/2016,1.0889,1.0875,1.0946,1.0908,1.0908
10/25/2016,1.0882,1.0851,1.0905,1.0889,1.0889
10/24/2016,1.0879,1.086,1.09,1.0882,1.0882
10/21/2016,1.0929,1.0859,1.093,1.0884,1.0884
10/20/2016,1.0974,1.0916,1.1039,1.0929,1.0929
10/19/2016,1.0981,1.0955,1.1005,1.0974,1.0974
10/18/2016,1.1,1.097,1.1026,1.0981,1.0981
10/17/2016,1.0979,1.0964,1.1008,1.1,1.1
10/14/2016,1.1056,1.0971,1.1058,1.0972,1.0972
10/13/2016,1.1007,1.0985,1.1058,1.1056,1.1056
10/12/2016,1.1054,1.1005,1.1068,1.1007,1.1007
10/11/2016,1.1139,1.1049,1.1142,1.1054,1.1054
10/10/2016,1.1194,1.1132,1.121,1.1139,1.1139
10/7/2016,1.1151,1.1104,1.1205,1.1201,1.1201
10/6/2016,1.1205,1.114,1.1213,1.1151,1.1151
10/5/2016,1.1204,1.119,1.1233,1.1205,1.1205
10/4/2016,1.1211,1.1138,1.1239,1.1204,1.1204
10/3/2016,1.1236,1.1205,1.1244,1.1211,1.1211
9/30/2016,1.1222,1.1153,1.1251,1.1235,1.1235
9/29/2016,1.1217,1.1197,1.125,1.1222,1.1222
9/28/2016,1.1214,1.1182,1.1237,1.1217,1.1217
9/27/2016,1.1254,1.1191,1.1259,1.1215,1.1215
9/26/2016,1.1232,1.1221,1.1279,1.1254,1.1254
9/23/2016,1.1208,1.1194,1.1241,1.1226,1.1226
9/22/2016,1.1189,1.1185,1.1257,1.1208,1.1208
9/21/2016,1.1151,1.1123,1.1197,1.1189,1.1189
9/20/2016,1.1175,1.115,1.1213,1.1151,1.1151
9/19/2016,1.1165,1.1149,1.1198,1.1175,1.1175
9/16/2016,1.1244,1.115,1.125,1.1155,1.1155
9/15/2016,1.125,1.1219,1.1284,1.1244,1.1244
9/14/2016,1.122,1.1211,1.1274,1.125,1.125
9/13/2016,1.1235,1.1204,1.126,1.122,1.122
9/12/2016,1.1231,1.1211,1.1268,1.1235,1.1235
9/9/2016,1.126,1.1199,1.1285,1.1233,1.1233
9/8/2016,1.1239,1.1235,1.1327,1.126,1.126
9/7/2016,1.1255,1.1229,1.1271,1.1239,1.1239
9/6/2016,1.1147,1.1141,1.1263,1.1255,1.1255
9/5/2016,1.1152,1.1139,1.1182,1.1147,1.1147
9/2/2016,1.1197,1.1151,1.1252,1.1156,1.1156
9/1/2016,1.1158,1.1128,1.1205,1.1197,1.1197
8/31/2016,1.1143,1.1123,1.1165,1.1158,1.1158
8/30/2016,1.1189,1.1132,1.1192,1.1143,1.1143
8/29/2016,1.1196,1.1158,1.1208,1.1189,1.1189
8/26/2016,1.1285,1.1181,1.1341,1.1198,1.1198
8/25/2016,1.1264,1.1259,1.1298,1.1285,1.1285
8/24/2016,1.1305,1.1245,1.1312,1.1264,1.1264
8/23/2016,1.132,1.1303,1.1355,1.1305,1.1305
8/22/2016,1.1304,1.1271,1.1334,1.132,1.132
8/19/2016,1.1354,1.1304,1.136,1.1325,1.1325
8/18/2016,1.1289,1.1286,1.1366,1.1354,1.1354
8/17/2016,1.1279,1.1242,1.1316,1.1289,1.1289
8/16/2016,1.1184,1.1178,1.1323,1.1279,1.1279
8/15/2016,1.1168,1.1154,1.1204,1.1184,1.1184
8/12/2016,1.1137,1.1131,1.1221,1.1162,1.1162
8/11/2016,1.1176,1.1136,1.1192,1.1137,1.1137
8/10/2016,1.1117,1.1113,1.119,1.1176,1.1176
8/9/2016,1.1088,1.1071,1.1123,1.1117,1.1117
8/8/2016,1.1088,1.1072,1.1105,1.1088,1.1088
