 Date,DXY Close,DXY Adj. Close,DXY vs SPY Correlation,DXY Beta (DXY:SPY)
1/8/2018,92.36,92.36,0.28,0.19
1/7/2018,91.99,91.99,,
1/5/2018,91.95,91.95,0.26,0.2
1/4/2018,91.85,91.85,0.27,0.2
1/3/2018,92.16,92.16,0.1,0.19
1/2/2018,91.87,91.87,0.15,0.21
1/1/2018,92.25,92.25,,
12/29/2017,92.12,92.12,0.06,0.21
12/28/2017,92.6,92.6,0.04,0.21
12/27/2017,93.03,93.03,0.04,0.2
12/26/2017,93.26,93.26,0.19,0.2
12/25/2017,93.31,93.31,,
12/22/2017,93.35,93.35,0.18,0.2
12/21/2017,93.28,93.28,0.15,0.2
12/20/2017,93.31,93.31,0.19,0.2
12/19/2017,93.44,93.44,0.12,0.2
12/18/2017,93.69,93.69,0.16,0.2
12/17/2017,94,94,,
12/15/2017,93.93,93.93,0.18,0.2
12/14/2017,93.49,93.49,0.23,0.21
12/13/2017,93.43,93.43,0.19,0.2
12/12/2017,94.1,94.1,0.27,0.19
12/11/2017,93.87,93.87,0.26,0.2
12/10/2017,93.88,93.88,,
12/8/2017,93.9,93.9,0.25,0.2
12/7/2017,93.8,93.8,0.29,0.2
12/6/2017,93.61,93.61,0.3,0.19
12/5/2017,93.38,93.38,0.34,0.19
12/4/2017,93.19,93.19,0.4,0.19
12/3/2017,93.06,93.06,,
12/1/2017,92.89,92.89,0.41,0.19
11/30/2017,93.05,93.05,0.46,0.19
11/29/2017,93.16,93.16,0.45,0.19
11/28/2017,93.27,93.27,0.35,0.19
11/27/2017,92.9,92.9,0.38,0.18
11/26/2017,92.79,92.79,,
11/24/2017,92.78,92.78,0.48,0.18
11/23/2017,93.22,93.22,,
11/22/2017,93.22,93.22,0.4,0.19
11/21/2017,93.95,93.95,0.46,0.18
11/20/2017,94.08,94.08,0.44,0.18
11/19/2017,93.94,93.94,,
11/17/2017,93.66,93.66,0.35,0.18
11/16/2017,93.93,93.93,0.44,0.18
11/15/2017,93.81,93.81,0.45,0.18
11/14/2017,93.83,93.83,0.4,0.18
11/13/2017,94.49,94.49,0.4,0.18
11/12/2017,94.46,94.46,,
11/10/2017,94.39,94.39,0.4,0.18
11/9/2017,94.44,94.44,0.32,0.18
11/8/2017,94.87,94.87,0.33,0.18
11/7/2017,94.91,94.91,0.31,0.18
11/6/2017,94.76,94.76,0.26,0.2
11/5/2017,94.9,94.9,,
11/3/2017,94.94,94.94,0.25,0.2
11/2/2017,94.69,94.69,0.27,0.2
11/1/2017,94.81,94.81,0.35,0.2
10/31/2017,94.55,94.55,0.35,0.21
10/30/2017,94.56,94.56,0.3,0.21
10/29/2017,94.82,94.82,,
10/27/2017,94.81,94.81,0.36,0.21
10/26/2017,94.61,94.61,0.4,0.21
10/25/2017,93.71,93.71,0.4,0.21
10/24/2017,93.77,93.77,0.46,0.21
10/23/2017,93.94,93.94,0.59,0.21
10/22/2017,93.84,93.84,,
10/20/2017,93.7,93.7,0.3,0.21
10/19/2017,93.16,93.16,0.29,0.2
10/18/2017,93.36,93.36,0.37,0.2
10/17/2017,93.51,93.51,0.3,0.2
10/16/2017,93.31,93.31,0.29,0.2
10/15/2017,93.11,93.11,,
10/13/2017,93.09,93.09,0.3,0.2
10/12/2017,93.06,93.06,0.36,0.21
10/11/2017,93.02,93.02,0.4,0.21
10/10/2017,93.29,93.29,0.43,0.18
10/9/2017,93.67,93.67,0.38,0.18
10/8/2017,93.71,93.71,,
10/6/2017,93.8,93.8,0.45,0.18
10/5/2017,93.96,93.96,0.43,0.18
10/4/2017,93.46,93.46,0.43,0.18
10/3/2017,93.57,93.57,0.43,0.17
10/2/2017,93.56,93.56,0.49,0.17
10/1/2017,93.1,93.1,,
9/29/2017,93.08,93.08,0.5,0.17
9/28/2017,93.08,93.08,0.44,0.16
9/27/2017,93.36,93.36,0.46,0.16
9/26/2017,92.97,92.97,0.47,0.16
9/25/2017,92.65,92.65,0.54,0.16
9/24/2017,92.29,92.29,,
9/22/2017,92.17,92.17,0.5,0.16
9/21/2017,92.19,92.19,0.45,0.16
9/20/2017,92.51,92.51,0.54,0.15
9/19/2017,91.79,91.79,0.59,0.15
9/18/2017,92.05,92.05,0.59,0.15
9/17/2017,91.92,91.92,,
9/15/2017,91.87,91.87,0.59,0.13
9/14/2017,92.12,92.12,0.38,0.13
9/13/2017,92.52,92.52,0.41,0.13
9/12/2017,91.88,91.88,0.38,0.11
9/11/2017,91.9,91.9,0.34,0.1
9/10/2017,91.46,91.46,,
9/8/2017,91.35,91.35,0.32,0.08
9/7/2017,91.66,91.66,0.32,0.07
9/6/2017,92.29,92.29,0.31,0.07
9/5/2017,92.25,92.25,0.23,0.07
9/4/2017,92.64,92.64,,
9/3/2017,92.7,92.7,,
9/1/2017,92.81,92.81,0.22,0.07
8/31/2017,92.67,92.67,0.26,0.07
8/30/2017,92.88,92.88,0.2,0.07
8/29/2017,92.25,92.25,0.2,0.06
8/28/2017,92.21,92.21,0.23,0.06
8/27/2017,92.36,92.36,,
8/25/2017,92.74,92.74,0.28,0.06
8/24/2017,93.28,93.28,0.28,0.06
8/23/2017,93.15,93.15,0.25,0.06
8/22/2017,93.55,93.55,0.12,0.06
8/21/2017,93.09,93.09,0.14,0.05
8/20/2017,93.46,93.46,,
8/18/2017,93.43,93.43,0.14,0.05
8/17/2017,93.62,93.62,0.25,0.05
8/16/2017,93.54,93.54,0.25,0.05
8/15/2017,93.85,93.85,0.3,0.06
8/14/2017,93.41,93.41,0.16,0.06
8/13/2017,93.05,93.05,,
8/11/2017,93.07,93.07,0.18,0.05
8/10/2017,93.4,93.4,0.1,0.06
8/9/2017,93.55,93.55,0.1,0.06
8/8/2017,93.65,93.65,0.24,0.06
8/7/2017,93.43,93.43,0.26,0.06
8/4/2017,93.54,93.54,0.27,0.06
8/3/2017,92.84,92.84,0.41,0.06
8/2/2017,92.84,92.84,0.46,0.06
8/1/2017,93.04,93.04,0.46,0.07
7/31/2017,92.86,92.86,0.41,0.07
7/28/2017,93.26,93.26,0.39,0.07
7/27/2017,93.86,93.86,0.47,0.06
7/26/2017,93.67,93.67,0.34,0.06
7/25/2017,94.05,94.05,0.48,0.06
7/24/2017,93.98,93.98,0.49,0.07
7/21/2017,93.86,93.86,0.48,0.07
7/20/2017,94.31,94.31,0.47,0.07
7/19/2017,94.78,94.78,0.45,0.07
7/18/2017,94.6,94.6,0.37,0.07
7/17/2017,95.13,95.13,0.44,0.07
7/14/2017,95.15,95.15,0.54,0.06
7/13/2017,95.73,95.73,0.48,0.07
7/12/2017,95.76,95.76,0.47,0.07
7/11/2017,95.67,95.67,0.45,0.07
7/10/2017,96.02,96.02,0.45,0.07
7/7/2017,96.01,96.01,0.42,0.06
7/6/2017,95.8,95.8,0.34,0.06
7/5/2017,96.29,96.29,0.35,0.05
7/4/2017,96.22,96.22,,
7/3/2017,96.22,96.22,0.34,0.05
6/30/2017,95.63,95.63,0.34,0.04
6/29/2017,95.63,95.63,0.21,0.05
6/28/2017,96.01,96.01,0.4,0.03
6/27/2017,96.39,96.39,0.16,0.03
6/26/2017,97.43,97.43,0.16,-0.01
6/23/2017,97.26,97.26,0.18,-0.09
6/22/2017,97.59,97.59,0.21,-0.09
6/21/2017,97.56,97.56,0.16,-0.09
6/20/2017,97.76,97.76,0.25,-0.09
6/19/2017,97.59,97.59,0.07,-0.1
6/16/2017,97.13,97.13,-0.21,-0.1
6/15/2017,97.47,97.47,-0.08,-0.1
6/14/2017,96.93,96.93,0.25,-0.1
6/13/2017,97.01,97.01,0.27,-0.1
6/12/2017,97.2,97.2,0.24,-0.09
6/9/2017,97.28,97.28,0.26,-0.1
6/8/2017,97.32,97.32,0.28,-0.1
6/7/2017,96.73,96.73,0.28,-0.1
6/6/2017,96.6,96.6,0.22,-0.1
6/5/2017,96.79,96.79,0.21,-0.1
6/2/2017,96.71,96.71,0.23,-0.1
6/1/2017,97.22,97.22,0.18,-0.09
5/31/2017,96.99,96.99,0.16,-0.1
5/30/2017,97.43,97.43,0.16,-0.1
5/29/2017,97.7,97.7,,
5/26/2017,97.4,97.4,0.18,-0.1
5/25/2017,97.22,97.22,0.14,-0.1
5/24/2017,96.98,96.98,0.16,-0.1
5/23/2017,97.42,97.42,0.13,-0.09
5/22/2017,96.93,96.93,0.11,-0.09
5/19/2017,97.12,97.12,-0.02,-0.09
5/18/2017,97.81,97.81,-0.09,-0.09
5/17/2017,97.5,97.5,-0.46,-0.09
5/16/2017,98.09,98.09,-0.62,-0.1
5/15/2017,98.88,98.88,-0.39,-0.11
5/12/2017,99.19,99.19,-0.45,-0.11
5/11/2017,99.63,99.63,-0.37,-0.11
5/10/2017,99.67,99.67,-0.38,-0.1
5/9/2017,99.66,99.66,-0.35,-0.1
5/8/2017,99.06,99.06,-0.35,-0.1
5/5/2017,98.65,98.65,-0.36,-0.1
5/4/2017,98.8,98.8,-0.35,-0.1
5/3/2017,99.21,99.21,-0.34,-0.1
5/2/2017,98.98,98.98,-0.34,-0.1
5/1/2017,99.08,99.08,-0.36,-0.1
4/28/2017,99.05,99.05,-0.36,-0.1
4/27/2017,99.08,99.08,-0.3,-0.09
4/26/2017,99.05,99.05,-0.28,-0.09
4/25/2017,98.78,98.78,-0.11,-0.09
4/24/2017,99.09,99.09,0.24,-0.09
4/21/2017,99.98,99.98,0.27,-0.08
4/20/2017,99.78,99.78,0.31,-0.08
4/19/2017,99.8,99.8,0.33,-0.08
4/18/2017,99.5,99.5,0.48,-0.08
4/17/2017,100.35,100.35,0.64,-0.09
4/14/2017,100.56,100.56,,
4/13/2017,100.56,100.56,0.61,-0.08
4/12/2017,100.78,100.78,0.62,-0.09
4/11/2017,100.71,100.71,0.18,-0.08
4/10/2017,101.02,101.02,0.13,-0.08
4/7/2017,101.18,101.18,0.15,-0.08
4/6/2017,100.67,100.67,0.06,-0.08
4/5/2017,100.56,100.56,0.06,-0.08
4/4/2017,100.54,100.54,0.04,-0.08
4/3/2017,100.54,100.54,0.03,-0.08
4/2/2017,100.48,100.48,,
3/31/2017,100.35,100.35,0.02,-0.08
3/30/2017,100.41,100.41,-0.05,-0.08
3/29/2017,100,100,-0.15,-0.08
3/28/2017,99.71,99.71,0.01,-0.08
3/27/2017,99.17,99.17,0.01,-0.09
3/26/2017,99.5,99.5,,
3/24/2017,99.63,99.63,0.01,-0.09
3/23/2017,99.76,99.76,0.02,-0.09
3/22/2017,99.68,99.68,0.02,-0.09
3/21/2017,99.81,99.81,-0.17,-0.09
3/20/2017,100.41,100.41,-0.09,-0.1
3/19/2017,100.34,100.34,,
3/17/2017,100.3,100.3,-0.08,-0.1
3/16/2017,100.36,100.36,-0.07,-0.11
3/15/2017,100.74,100.74,0.14,-0.11
3/14/2017,101.7,101.7,0.23,-0.11
3/13/2017,101.31,101.31,0.25,-0.11
3/12/2017,101.29,101.29,,
3/10/2017,101.25,101.25,0.33,-0.1
3/9/2017,101.85,101.85,0.36,-0.1
3/8/2017,102.07,102.07,0.39,-0.1
3/7/2017,101.81,101.81,0.39,-0.1
3/6/2017,101.64,101.64,0.41,-0.1
3/5/2017,101.37,101.37,,
3/3/2017,101.54,101.54,0.4,-0.1
3/2/2017,102.2,102.2,0.58,-0.1
3/1/2017,101.78,101.78,0.42,-0.1
2/28/2017,101.12,101.12,0.44,-0.1
2/27/2017,101.13,101.13,0.41,-0.1
2/26/2017,101.24,101.24,,
2/24/2017,101.09,101.09,0.38,-0.11
2/23/2017,101.05,101.05,0.33,-0.11
2/22/2017,101.22,101.22,0.17,-0.11
2/21/2017,101.37,101.37,0.14,-0.11
2/20/2017,100.95,100.95,,
2/19/2017,100.75,100.75,,
2/17/2017,100.95,100.95,0.24,-0.1
2/16/2017,100.44,100.44,0.15,-0.1
2/15/2017,101.18,101.18,0.11,-0.1
2/14/2017,101.25,101.25,0.09,-0.1
2/13/2017,100.96,100.96,0.19,-0.08
2/12/2017,100.92,100.92,,
2/10/2017,100.8,100.8,0.17,-0.07
2/9/2017,100.65,100.65,0.14,-0.07
2/8/2017,100.28,100.28,0.13,-0.07
2/7/2017,100.26,100.26,0.14,-0.07
2/6/2017,99.91,99.91,0.17,-0.06
2/5/2017,99.72,99.72,,
2/3/2017,99.87,99.87,0.21,-0.07
2/2/2017,99.79,99.79,0.21,-0.07
2/1/2017,99.64,99.64,0.15,-0.08
1/31/2017,99.51,99.51,0.3,-0.07
1/30/2017,100.43,100.43,0.35,-0.07
1/29/2017,100.33,100.33,,
1/27/2017,100.53,100.53,0.39,-0.05
1/26/2017,100.38,100.38,0.28,-0.05
1/25/2017,100.03,100.03,0.35,-0.09
1/24/2017,100.35,100.35,0.33,-0.12
1/23/2017,100.16,100.16,0.29,-0.12
1/22/2017,100.78,100.78,,
1/20/2017,100.74,100.74,0.33,-0.11
1/19/2017,101.15,101.15,0.4,-0.11
1/18/2017,100.93,100.93,0.39,-0.11
1/17/2017,100.33,100.33,0.3,-0.11
1/16/2017,101.59,101.59,,
1/13/2017,101.18,101.18,0.37,-0.11
1/12/2017,101.35,101.35,0.19,-0.1
1/11/2017,101.78,101.78,0.2,-0.1
1/10/2017,102.01,102.01,0.21,-0.1
1/9/2017,101.93,101.93,0.23,-0.1
1/6/2017,102.22,102.22,0.22,-0.1
1/5/2017,101.52,101.52,0.1,-0.08
1/4/2017,102.7,102.7,0.18,-0.08
1/3/2017,103.21,103.21,-0.01,-0.08
1/2/2017,102.83,102.83,,
12/30/2016,102.21,102.21,-0.06,-0.08
12/29/2016,102.68,102.68,-0.02,-0.09
12/28/2016,103.3,103.3,-0.02,-0.09
12/27/2016,103.02,103.02,-0.03,-0.09
12/26/2016,103.01,103.01,,
12/23/2016,103.01,103.01,0,-0.09
12/22/2016,103.09,103.09,-0.01,-0.08
12/21/2016,103.02,103.02,-0.05,-0.08
12/20/2016,103.29,103.29,-0.05,-0.08
12/19/2016,103.14,103.14,-0.08,-0.09
12/16/2016,102.95,102.95,-0.14,-0.08
12/15/2016,103.02,103.02,-0.19,-0.09
12/14/2016,101.76,101.76,-0.06,-0.09
12/13/2016,101.07,101.07,-0.05,-0.08
12/12/2016,101.03,101.03,-0.13,-0.09
12/9/2016,101.59,101.59,-0.19,-0.08
12/8/2016,101.1,101.1,-0.21,-0.08
12/7/2016,100.23,100.23,0.04,-0.08
12/6/2016,100.49,100.49,0.02,-0.07
12/5/2016,100.09,100.09,0.33,-0.08
12/2/2016,100.77,100.77,0.33,-0.06
12/1/2016,101.04,101.04,0.32,-0.05
11/30/2016,101.5,101.5,0.43,-0.05
11/29/2016,100.93,100.93,0.53,-0.05
11/28/2016,101.33,101.33,0.51,-0.05
11/25/2016,101.49,101.49,0.56,-0.05
11/24/2016,101.7,101.7,,
11/23/2016,101.7,101.7,0.57,-0.05
11/22/2016,101.04,101.04,0.58,-0.05
11/21/2016,101.05,101.05,0.64,-0.05
11/18/2016,101.21,101.21,0.65,-0.05
11/17/2016,100.89,100.89,0.63,-0.05
11/16/2016,100.41,100.41,0.61,-0.05
11/15/2016,100.23,100.23,0.62,-0.05
11/14/2016,100.11,100.11,0.71,-0.04
11/11/2016,99.06,99.06,0.74,-0.05
11/10/2016,98.78,98.78,0.71,-0.04
11/9/2016,98.5,98.5,0.66,-0.04
11/8/2016,97.86,97.86,0.66,-0.05
11/7/2016,97.78,97.78,0.09,-0.05
11/4/2016,97.06,97.06,0.14,-0.05
11/3/2016,97.16,97.16,0.13,-0.05
11/2/2016,97.4,97.4,0.11,-0.06
11/1/2016,97.7,97.7,-0.1,-0.06
10/31/2016,98.44,98.44,-0.15,-0.06
10/28/2016,98.35,98.35,-0.24,-0.06
10/27/2016,98.89,98.89,-0.28,-0.06
10/26/2016,98.63,98.63,-0.26,-0.05
10/25/2016,98.72,98.72,-0.31,-0.05
10/24/2016,98.76,98.76,-0.3,-0.05
10/23/2016,98.69,98.69,,
10/21/2016,98.69,98.69,-0.2,-0.05
10/20/2016,98.31,98.31,-0.17,-0.04
10/19/2016,97.92,97.92,-0.22,-0.04
10/18/2016,97.89,97.89,-0.32,-0.04
10/17/2016,97.89,97.89,-0.34,-0.04
10/16/2016,98.11,98.11,,
10/14/2016,98.02,98.02,-0.36,-0.04
10/13/2016,97.52,97.52,-0.52,-0.03
10/12/2016,97.97,97.97,-0.53,-0.03
10/11/2016,97.69,97.69,-0.38,-0.03
10/10/2016,96.93,96.93,-0.51,-0.03
10/9/2016,96.53,96.53,,
10/7/2016,96.63,96.63,-0.57,-0.03
10/6/2016,96.77,96.77,-0.61,-0.03
10/5/2016,96.13,96.13,-0.61,-0.03
10/4/2016,96.17,96.17,-0.61,-0.03
10/3/2016,95.69,95.69,-0.53,-0.02
10/2/2016,95.58,95.58,,
9/30/2016,95.46,95.46,-0.51,-0.03
9/29/2016,95.53,95.53,-0.49,-0.03
9/28/2016,95.43,95.43,-0.5,-0.02
9/27/2016,95.44,95.44,-0.51,-0.02
9/26/2016,95.3,95.3,-0.54,-0.02
9/25/2016,95.39,95.39,,
9/23/2016,95.48,95.48,-0.51,-0.02
9/22/2016,95.45,95.45,-0.5,-0.02
9/21/2016,95.66,95.66,-0.47,-0.02
9/20/2016,96.02,96.02,-0.47,-0.02
9/19/2016,95.84,95.84,-0.47,-0.02
9/18/2016,96.03,96.03,,
9/16/2016,96.11,96.11,-0.43,-0.02
9/15/2016,95.29,95.29,-0.44,-0.01
9/14/2016,95.33,95.33,-0.45,-0.02
9/13/2016,95.63,95.63,-0.26,-0.01
9/12/2016,95.09,95.09,-0.24,-0.01
9/11/2016,95.26,95.26,,
9/9/2016,95.34,95.34,-0.16,-0.01
9/8/2016,95.03,95.03,-0.09,-0.01
9/7/2016,94.96,94.96,-0.03,-0.01
9/6/2016,94.82,94.82,0.09,-0.01
9/5/2016,95.84,95.84,,
9/4/2016,95.85,95.85,,
9/2/2016,95.84,95.84,0.04,-0.01
9/1/2016,95.65,95.65,0.18,-0.01
8/31/2016,96.02,96.02,0.19,0
8/30/2016,96.05,96.05,0.27,0
8/29/2016,95.58,95.58,0.41,0
8/26/2016,95.57,95.57,0.52,0
8/25/2016,94.77,94.77,0.37,0.01
8/24/2016,94.79,94.79,0.47,0.02
8/23/2016,94.54,94.54,0.46,0.01
8/22/2016,94.52,94.52,0.46,0.04
8/21/2016,94.75,94.75,,
8/19/2016,94.51,94.51,0.51,0.05
8/18/2016,94.16,94.16,0.6,0.05
8/17/2016,94.72,94.72,0.59,0.05
8/16/2016,94.79,94.79,0.53,0.05
8/15/2016,95.63,95.63,0.48,0.05
8/12/2016,95.72,95.72,0.48,0.05
8/11/2016,95.86,95.86,0.41,0.05
8/10/2016,95.65,95.65,0.32,0.05
8/9/2016,96.18,96.18,0.33,0.05
8/8/2016,96.4,96.4,0.29,0.05
8/7/2016,96.27,96.27,,
8/5/2016,96.19,96.19,0.23,0.05
8/4/2016,95.76,95.76,0.17,0.05
8/3/2016,95.56,95.56,0.13,0.05
8/2/2016,95.06,95.06,-0.03,0.05
8/1/2016,95.71,95.71,-0.15,0.04
7/29/2016,95.53,95.53,-0.2,0.04
7/28/2016,96.74,96.74,-0.06,0.04
7/27/2016,97.05,97.05,-0.27,0.05
7/26/2016,97.16,97.16,-0.36,0.05
7/25/2016,97.29,97.29,-0.61,0.05
7/24/2016,97.4,97.4,,
7/22/2016,97.47,97.47,-0.83,0.05
7/21/2016,97,97,-0.86,0.05
7/20/2016,97.2,97.2,-0.83,0.05
7/19/2016,97.06,97.06,-0.83,0.05
7/18/2016,96.56,96.56,-0.82,0.05
7/17/2016,96.63,96.63,,
7/15/2016,96.58,96.58,-0.75,0.05
7/14/2016,96.08,96.08,-0.75,0.05
7/13/2016,96.22,96.22,-0.74,0.05
7/12/2016,96.44,96.44,-0.74,0.05
7/11/2016,96.57,96.57,-0.71,0.05
7/10/2016,96.37,96.37,,
7/8/2016,96.3,96.3,-0.73,0.05
7/7/2016,96.33,96.33,-0.73,0.05
7/6/2016,96.05,96.05,-0.73,0.05
7/5/2016,96.17,96.17,-0.73,0.05
7/4/2016,95.65,95.65,,
7/3/2016,95.65,95.65,,
7/1/2016,95.65,95.65,-0.74,0.06
6/30/2016,96.14,96.14,-0.66,0.06
6/29/2016,95.77,95.77,-0.65,0.06
6/28/2016,96.25,96.25,-0.67,0.06
6/27/2016,96.54,96.54,-0.62,0.07
6/26/2016,96.15,96.15,,
6/24/2016,95.45,95.45,-0.06,0.08
6/23/2016,93.53,93.53,-0.04,0.11
6/22/2016,93.72,93.72,-0.07,0.11
6/21/2016,94.02,94.02,0.02,0.11
6/20/2016,93.61,93.61,0.09,0.11
6/19/2016,93.64,93.64,,
6/17/2016,94.21,94.21,0.04,0.11
6/16/2016,94.57,94.57,0.02,0.11
6/15/2016,94.61,94.61,0,0.11
6/14/2016,94.93,94.93,0.03,0.11
6/13/2016,94.36,94.36,-0.01,0.11
6/12/2016,94.72,94.72,,
6/10/2016,94.57,94.57,0.03,0.11
6/9/2016,93.95,93.95,0.05,0.11
6/8/2016,93.59,93.59,0.15,0.11
6/7/2016,93.83,93.83,0.17,0.11
6/6/2016,93.9,93.9,0.18,0.11
6/5/2016,94.13,94.13,,
6/3/2016,94.03,94.03,0.1,0.11
6/2/2016,95.56,95.56,0.07,0.11
6/1/2016,95.45,95.45,0.07,0.11
5/31/2016,95.89,95.89,0.04,0.11
5/30/2016,95.52,95.52,,
5/29/2016,95.82,95.82,,
5/27/2016,95.52,95.52,-0.1,0.11
5/26/2016,95.17,95.17,0.02,0.11
5/25/2016,95.35,95.35,0.17,0.11
5/24/2016,95.57,95.57,0.1,0.11
5/23/2016,95.23,95.23,0.08,0.1
5/22/2016,95.31,95.31,,
5/20/2016,95.33,95.33,0.08,0.1
5/19/2016,95.29,95.29,0.1,0.1
5/18/2016,95.08,95.08,0.08,0.1
5/17/2016,94.55,94.55,0.09,0.1
5/16/2016,94.57,94.57,0.06,0.1
5/15/2016,94.59,94.59,,
5/13/2016,94.61,94.61,0.11,0.1
5/12/2016,94.15,94.15,0.11,0.1
5/11/2016,93.82,93.82,0.02,0.1
5/10/2016,94.29,94.29,0.16,0.1
5/9/2016,94.13,94.13,0.15,0.1
5/8/2016,93.98,93.98,,
5/6/2016,93.89,93.89,0.16,0.1
5/5/2016,93.78,93.78,0.16,0.1
5/4/2016,93.18,93.18,0.16,0.1
5/3/2016,92.94,92.94,0.21,0.11
5/2/2016,92.63,92.63,0.22,0.11
5/1/2016,93,93,,
4/29/2016,93.08,93.08,0.17,0.11
4/28/2016,93.76,93.76,0.04,0.11
4/27/2016,94.39,94.39,0.07,0.11
4/26/2016,94.57,94.57,0.04,0.11
4/25/2016,94.84,94.84,-0.11,0.11
4/24/2016,95.04,95.04,,
4/22/2016,95.12,95.12,-0.1,0.11
4/21/2016,94.6,94.6,-0.08,0.11
4/20/2016,94.49,94.49,-0.17,0.11
4/19/2016,93.98,93.98,-0.16,0.11
4/18/2016,94.49,94.49,-0.14,0.11
4/17/2016,94.69,94.69,,
4/15/2016,94.7,94.7,-0.16,0.11
4/14/2016,94.9,94.9,-0.24,0.11
4/13/2016,94.74,94.74,-0.5,0.11
4/12/2016,93.96,93.96,-0.57,0.11
4/11/2016,93.95,93.95,-0.57,0.11
4/10/2016,94.21,94.21,,
4/8/2016,94.23,94.23,-0.43,0.11
4/7/2016,94.48,94.48,-0.37,0.11
4/6/2016,94.43,94.43,-0.38,0.11
4/5/2016,94.63,94.63,-0.38,0.11
4/4/2016,94.51,94.51,-0.38,0.11
4/3/2016,94.65,94.65,,
4/1/2016,94.62,94.62,-0.41,0.11
3/31/2016,94.59,94.59,-0.43,0.11
3/30/2016,94.84,94.84,-0.42,0.11
3/29/2016,95.16,95.16,-0.18,0.11
3/28/2016,95.94,95.94,-0.2,0.11
3/27/2016,96.36,96.36,,
3/25/2016,96.28,96.28,,
3/24/2016,96.14,96.14,-0.23,0.11
3/23/2016,96.05,96.05,-0.18,0.11
3/22/2016,95.65,95.65,-0.16,0.11
3/21/2016,95.29,95.29,-0.19,0.11
3/18/2016,95.09,95.09,-0.03,0.11
3/17/2016,94.76,94.76,0.03,0.11
3/16/2016,95.89,95.89,0.04,0.11
3/15/2016,96.63,96.63,0.03,0.11
3/14/2016,96.62,96.62,0.19,0.11
3/11/2016,96.17,96.17,0.23,0.1
3/10/2016,96.07,96.07,0.29,0.1
3/9/2016,97.17,97.17,0.3,0.1
3/8/2016,97.21,97.21,0.34,0.1
3/7/2016,97.07,97.07,0.39,0.1
3/4/2016,97.34,97.34,0.24,0.09
3/3/2016,97.59,97.59,0.25,0.09
3/2/2016,98.21,98.21,0.15,0.09
3/1/2016,98.35,98.35,0.14,0.09
2/29/2016,98.21,98.21,0.15,0.09
2/27/2016,98.1,98.1,,
2/26/2016,98.15,98.15,0.33,0.09
2/25/2016,97.29,97.29,0.33,0.09
2/24/2016,97.46,97.46,0.02,0.09
2/23/2016,97.48,97.48,-0.13,0.09
2/22/2016,97.38,97.38,-0.16,0.09
2/19/2016,96.6,96.6,-0.12,0.09
2/18/2016,96.95,96.95,-0.11,0.09
2/17/2016,96.79,96.79,-0.12,0.09
2/16/2016,96.87,96.87,-0.18,0.09
2/15/2016,95.98,95.98,,
2/13/2016,95.97,95.97,,
2/12/2016,95.94,95.94,-0.22,0.09
2/11/2016,95.56,95.56,-0.2,0.08
2/10/2016,95.89,95.89,-0.19,0.08
2/9/2016,96.07,96.07,-0.18,0.08
2/8/2016,96.57,96.57,-0.19,0.08
2/6/2016,96.96,96.96,,
2/5/2016,97.03,97.03,-0.18,0.08
2/4/2016,96.47,96.47,-0.11,0.08
2/3/2016,97.29,97.29,-0.08,0.08
2/2/2016,98.87,98.87,-0.08,0.08
2/1/2016,99.01,99.01,-0.08,0.08
1/29/2016,99.61,99.61,-0.18,0.08
1/28/2016,98.51,98.51,-0.17,0.07
1/27/2016,98.9,98.9,-0.11,0.07
1/26/2016,95.11,95.11,0.56,0.09
1/25/2016,99.36,99.36,0.5,0.11
1/22/2016,99.57,99.57,0.41,0.11
1/21/2016,99.06,99.06,0.39,0.11
1/20/2016,99.09,99.09,0.32,0.11
1/19/2016,98.99,98.99,0.41,0.12
1/18/2016,98.96,98.96,,
1/15/2016,98.96,98.96,0.15,0.12
1/14/2016,99.09,99.09,0.07,0.12
1/13/2016,98.93,98.93,0.12,0.12
1/12/2016,98.97,98.97,0.1,0.12
1/11/2016,98.72,98.72,0.15,0.12
1/8/2016,98.54,98.54,0.19,0.12
1/7/2016,98.22,98.22,0.07,0.12
1/6/2016,99.18,99.18,0.06,0.12
1/5/2016,99.4,99.4,0.03,0.12
1/4/2016,98.87,98.87,0.17,0.11
1/1/2016,98.63,98.63,,
12/31/2015,98.63,98.63,0.32,0.11
12/30/2015,98.27,98.27,0.31,0.11
12/29/2015,98.1,98.1,0.28,0.11
12/28/2015,97.92,97.92,0.27,0.11
12/25/2015,97.98,97.98,,
12/24/2015,97.98,97.98,0.28,0.11
12/23/2015,98.34,98.34,0.27,0.11
12/22/2015,98.23,98.23,0.28,0.11
12/21/2015,98.36,98.36,0.3,0.12
12/18/2015,98.7,98.7,0.28,0.12
12/17/2015,99.27,99.27,0.49,0.11
12/16/2015,97.87,97.87,0.53,0.13
12/15/2015,98.22,98.22,0.5,0.13
12/14/2015,97.6,97.6,0.52,0.13
12/11/2015,97.56,97.56,0.47,0.13
12/10/2015,97.94,97.94,0.47,0.13
12/9/2015,97.34,97.34,0.44,0.13
12/8/2015,98.47,98.47,0.45,0.13
12/7/2015,98.66,98.66,0.47,0.13
12/4/2015,98.35,98.35,0.37,0.13
12/3/2015,97.62,97.62,0.13,0.13
12/2/2015,99.99,99.99,0.11,0.11
12/1/2015,99.8,99.8,0.21,0.12
11/30/2015,100.17,100.17,0.16,0.12
